requirement_id,requirement_id_norm,correct_code_file,correct_code_file_norm,found,rank_found,top_prediction,top_score,retrieved_in_top_k
EA2.txt,ea2,ShowAccessAServlet.java,showaccessaservlet,False,,access,0.5301295138946607,False
EA3.txt,ea3,AccessManager.java,accessmanager,True,3.0,access,0.5178806277774277,True
EA3.txt,ea3,Access.java,access,True,1.0,access,0.5178806277774277,True
EA3.txt,ea3,AdminManager.java,adminmanager,False,,access,0.5178806277774277,False
EA3.txt,ea3,DbAccess.java,dbaccess,False,,access,0.5178806277774277,False
EA3.txt,ea3,DbEmployee.java,dbemployee,True,10.0,access,0.5178806277774277,True
EA3.txt,ea3,Employee.java,employee,True,2.0,access,0.5178806277774277,True
EA3.txt,ea3,EmployeeManager.java,employeemanager,False,,access,0.5178806277774277,False
EA3.txt,ea3,CancelServlet.java,cancelservlet,False,,access,0.5178806277774277,False
EA3.txt,ea3,LoginServlet.java,loginservlet,True,6.0,access,0.5178806277774277,True
EA3.txt,ea3,ShowAccessServlet.java,showaccessservlet,False,,access,0.5178806277774277,False
EA4.txt,ea4,AccessManager.java,accessmanager,False,,searchemployeeservlet,0.281729806799772,False
EA4.txt,ea4,Access.java,access,False,,searchemployeeservlet,0.281729806799772,False
EA4.txt,ea4,IdentityCard.java,identitycard,False,,searchemployeeservlet,0.281729806799772,False
EA4.txt,ea4,IdentityCardManager.java,identitycardmanager,False,,searchemployeeservlet,0.281729806799772,False
EA4.txt,ea4,Citizen.java,citizen,False,,searchemployeeservlet,0.281729806799772,False
EA4.txt,ea4,CitizenManager.java,citizenmanager,True,2.0,searchemployeeservlet,0.281729806799772,True
EA4.txt,ea4,DbAccess.java,dbaccess,False,,searchemployeeservlet,0.281729806799772,False
EA4.txt,ea4,DbIdentityCard.java,dbidentitycard,True,6.0,searchemployeeservlet,0.281729806799772,True
EA4.txt,ea4,DbCitizen.java,dbcitizen,True,9.0,searchemployeeservlet,0.281729806799772,True
EA4.txt,ea4,DbConnection.java,dbconnection,True,10.0,searchemployeeservlet,0.281729806799772,True
EA4.txt,ea4,DbException.java,dbexception,False,,searchemployeeservlet,0.281729806799772,False
EA4.txt,ea4,DbFamilyUnit.java,dbfamilyunit,False,,searchemployeeservlet,0.281729806799772,False
EA4.txt,ea4,FamilyUnit.java,familyunit,False,,searchemployeeservlet,0.281729806799772,False
EA4.txt,ea4,FamilyUnitManager.java,familyunitmanager,False,,searchemployeeservlet,0.281729806799772,False
EA4.txt,ea4,CancelServlet.java,cancelservlet,False,,searchemployeeservlet,0.281729806799772,False
EA4.txt,ea4,DeleteCitizenServlet.java,deletecitizenservlet,False,,searchemployeeservlet,0.281729806799772,False
EA4.txt,ea4,EditCitizenServlet.java,editcitizenservlet,False,,searchemployeeservlet,0.281729806799772,False
EA4.txt,ea4,SearchCitizenServlet.java,searchcitizenservlet,True,4.0,searchemployeeservlet,0.281729806799772,True
EA4.txt,ea4,FamilyStatusServlet.java,familystatusservlet,False,,searchemployeeservlet,0.281729806799772,False
EA5.txt,ea5,AccessManager.java,accessmanager,False,,searchemployeeservlet,0.1919873712501089,False
EA5.txt,ea5,Access.java,access,False,,searchemployeeservlet,0.1919873712501089,False
EA5.txt,ea5,AdminManager.java,adminmanager,False,,searchemployeeservlet,0.1919873712501089,False
EA5.txt,ea5,DbAccess.java,dbaccess,False,,searchemployeeservlet,0.1919873712501089,False
EA5.txt,ea5,DbConnection.java,dbconnection,False,,searchemployeeservlet,0.1919873712501089,False
EA5.txt,ea5,DbException.java,dbexception,False,,searchemployeeservlet,0.1919873712501089,False
EA5.txt,ea5,DbEmployee.java,dbemployee,True,4.0,searchemployeeservlet,0.1919873712501089,True
EA5.txt,ea5,Employee.java,employee,False,,searchemployeeservlet,0.1919873712501089,False
EA5.txt,ea5,EmployeeManager.java,employeemanager,False,,searchemployeeservlet,0.1919873712501089,False
EA5.txt,ea5,CancelServlet.java,cancelservlet,False,,searchemployeeservlet,0.1919873712501089,False
EA5.txt,ea5,DeleteEmployeeServlet.java,deleteemployeeservlet,False,,searchemployeeservlet,0.1919873712501089,False
EA6.txt,ea6,AccessManager.java,accessmanager,False,,citizen,0.2998892730024524,False
EA6.txt,ea6,Access.java,access,False,,citizen,0.2998892730024524,False
EA6.txt,ea6,IdentityCard.java,identitycard,True,10.0,citizen,0.2998892730024524,True
EA6.txt,ea6,IdentityCardManager.java,identitycardmanager,False,,citizen,0.2998892730024524,False
EA6.txt,ea6,Citizen.java,citizen,True,1.0,citizen,0.2998892730024524,True
EA6.txt,ea6,CitizenManager.java,citizenmanager,False,,citizen,0.2998892730024524,False
EA6.txt,ea6,DbAccess.java,dbaccess,False,,citizen,0.2998892730024524,False
EA6.txt,ea6,DbIdentityCard.java,dbidentitycard,True,3.0,citizen,0.2998892730024524,True
EA6.txt,ea6,DbCitizen.java,dbcitizen,True,6.0,citizen,0.2998892730024524,True
EA6.txt,ea6,DbConnection.java,dbconnection,True,4.0,citizen,0.2998892730024524,True
EA6.txt,ea6,DbException.java,dbexception,False,,citizen,0.2998892730024524,False
EA6.txt,ea6,DbFamilyUnit.java,dbfamilyunit,True,2.0,citizen,0.2998892730024524,True
EA6.txt,ea6,FamilyUnit.java,familyunit,False,,citizen,0.2998892730024524,False
EA6.txt,ea6,FamilyUnitManager.java,familyunitmanager,True,8.0,citizen,0.2998892730024524,True
EA6.txt,ea6,CancelServlet.java,cancelservlet,False,,citizen,0.2998892730024524,False
EA6.txt,ea6,InsertCitizenServlet.java,insertcitizenservlet,False,,citizen,0.2998892730024524,False
EA6.txt,ea6,SearchCitizenServlet.java,searchcitizenservlet,False,,citizen,0.2998892730024524,False
EA6.txt,ea6,FamilyStatusServlet.java,familystatusservlet,False,,citizen,0.2998892730024524,False
EA7.txt,ea7,AccessManager.java,accessmanager,False,,administrator,0.3677536914168954,False
EA7.txt,ea7,Access.java,access,True,5.0,administrator,0.3677536914168954,True
EA7.txt,ea7,AdminManager.java,adminmanager,False,,administrator,0.3677536914168954,False
EA7.txt,ea7,DbAccess.java,dbaccess,False,,administrator,0.3677536914168954,False
EA7.txt,ea7,DbConnection.java,dbconnection,True,7.0,administrator,0.3677536914168954,True
EA7.txt,ea7,DbException.java,dbexception,False,,administrator,0.3677536914168954,False
EA7.txt,ea7,DbEmployee.java,dbemployee,True,10.0,administrator,0.3677536914168954,True
EA7.txt,ea7,Employee.java,employee,True,2.0,administrator,0.3677536914168954,True
EA7.txt,ea7,EmployeeManager.java,employeemanager,False,,administrator,0.3677536914168954,False
EA7.txt,ea7,CancelServlet.java,cancelservlet,False,,administrator,0.3677536914168954,False
EA7.txt,ea7,InsertEmployeeServlet.java,insertemployeeservlet,False,,administrator,0.3677536914168954,False
EA8.txt,ea8,AccessManager.java,accessmanager,False,,logoutservlet,0.4042829246240719,False
EA8.txt,ea8,Access.java,access,False,,logoutservlet,0.4042829246240719,False
EA8.txt,ea8,AdminManager.java,adminmanager,False,,logoutservlet,0.4042829246240719,False
EA8.txt,ea8,Administrator.java,administrator,True,4.0,logoutservlet,0.4042829246240719,True
EA8.txt,ea8,DbAccess.java,dbaccess,False,,logoutservlet,0.4042829246240719,False
EA8.txt,ea8,DbAdministrator.java,dbadministrator,True,10.0,logoutservlet,0.4042829246240719,True
EA8.txt,ea8,DbConnection.java,dbconnection,True,5.0,logoutservlet,0.4042829246240719,True
EA8.txt,ea8,DbException.java,dbexception,False,,logoutservlet,0.4042829246240719,False
EA8.txt,ea8,CancelServlet.java,cancelservlet,False,,logoutservlet,0.4042829246240719,False
EA8.txt,ea8,LogoutServlet.java,logoutservlet,True,1.0,logoutservlet,0.4042829246240719,True
EA8.txt,ea8,ShowAccessServlet.java,showaccessservlet,False,,logoutservlet,0.4042829246240719,False
EA9.txt,ea9,AccessManager.java,accessmanager,False,,logoutservlet,0.420015560588468,False
EA9.txt,ea9,Access.java,access,False,,logoutservlet,0.420015560588468,False
EA9.txt,ea9,AdminManager.java,adminmanager,False,,logoutservlet,0.420015560588468,False
EA9.txt,ea9,IdentityCard.java,identitycard,False,,logoutservlet,0.420015560588468,False
EA9.txt,ea9,IdentityCardManager.java,identitycardmanager,True,10.0,logoutservlet,0.420015560588468,True
EA9.txt,ea9,Citizen.java,citizen,False,,logoutservlet,0.420015560588468,False
EA9.txt,ea9,CitizenManager.java,citizenmanager,True,3.0,logoutservlet,0.420015560588468,True
EA9.txt,ea9,DbAccess.java,dbaccess,False,,logoutservlet,0.420015560588468,False
EA9.txt,ea9,DbIdentityCard.java,dbidentitycard,False,,logoutservlet,0.420015560588468,False
EA9.txt,ea9,DbCitizen.java,dbcitizen,False,,logoutservlet,0.420015560588468,False
EA9.txt,ea9,DbMunicipality.java,dbmunicipality,False,,logoutservlet,0.420015560588468,False
EA9.txt,ea9,DbConnection.java,dbconnection,True,5.0,logoutservlet,0.420015560588468,True
EA9.txt,ea9,CancelServlet.java,cancelservlet,False,,logoutservlet,0.420015560588468,False
EA9.txt,ea9,LogoutServlet.java,logoutservlet,True,1.0,logoutservlet,0.420015560588468,True
EA9.txt,ea9,ShowAccessAServlet.java,showaccessaservlet,False,,logoutservlet,0.420015560588468,False
EA10.txt,ea10,AccessManager.java,accessmanager,False,,logoutservlet,0.4100358547628672,False
EA10.txt,ea10,Access.java,access,False,,logoutservlet,0.4100358547628672,False
EA10.txt,ea10,AdminManager.java,adminmanager,False,,logoutservlet,0.4100358547628672,False
EA10.txt,ea10,DbAccess.java,dbaccess,False,,logoutservlet,0.4100358547628672,False
EA10.txt,ea10,DbEmployee.java,dbemployee,False,,logoutservlet,0.4100358547628672,False
EA10.txt,ea10,Employee.java,employee,True,4.0,logoutservlet,0.4100358547628672,True
EA10.txt,ea10,EmployeeManager.java,employeemanager,False,,logoutservlet,0.4100358547628672,False
EA10.txt,ea10,CancelServlet.java,cancelservlet,False,,logoutservlet,0.4100358547628672,False
EA10.txt,ea10,LogoutServlet.java,logoutservlet,True,1.0,logoutservlet,0.4100358547628672,True
EA10.txt,ea10,ShowAccessServlet.java,showaccessservlet,False,,logoutservlet,0.4100358547628672,False
EA11.txt,ea11,AccessManager.java,accessmanager,False,,searchemployeeservlet,0.2376809824063843,False
EA11.txt,ea11,Access.java,access,False,,searchemployeeservlet,0.2376809824063843,False
EA11.txt,ea11,IdentityCard.java,identitycard,False,,searchemployeeservlet,0.2376809824063843,False
EA11.txt,ea11,IdentityCardManager.java,identitycardmanager,False,,searchemployeeservlet,0.2376809824063843,False
EA11.txt,ea11,Citizen.java,citizen,False,,searchemployeeservlet,0.2376809824063843,False
EA11.txt,ea11,CitizenManager.java,citizenmanager,True,9.0,searchemployeeservlet,0.2376809824063843,True
EA11.txt,ea11,DbIdentityCard.java,dbidentitycard,False,,searchemployeeservlet,0.2376809824063843,False
EA11.txt,ea11,DbCitizen.java,dbcitizen,False,,searchemployeeservlet,0.2376809824063843,False
EA11.txt,ea11,DbConnection.java,dbconnection,False,,searchemployeeservlet,0.2376809824063843,False
EA11.txt,ea11,DbException.java,dbexception,False,,searchemployeeservlet,0.2376809824063843,False
EA11.txt,ea11,DbFamilyUnit.java,dbfamilyunit,False,,searchemployeeservlet,0.2376809824063843,False
EA11.txt,ea11,FamilyUnit.java,familyunit,False,,searchemployeeservlet,0.2376809824063843,False
EA11.txt,ea11,FamilyUnitManager.java,familyunitmanager,True,5.0,searchemployeeservlet,0.2376809824063843,True
EA11.txt,ea11,CancelServlet.java,cancelservlet,False,,searchemployeeservlet,0.2376809824063843,False
EA11.txt,ea11,EditCitizenServlet.java,editcitizenservlet,False,,searchemployeeservlet,0.2376809824063843,False
EA11.txt,ea11,SearchCitizenServlet.java,searchcitizenservlet,True,3.0,searchemployeeservlet,0.2376809824063843,True
EA11.txt,ea11,FamilyStatusServlet.java,familystatusservlet,False,,searchemployeeservlet,0.2376809824063843,False
EA12.txt,ea12,Access.java,access,False,,showaccessaservlet,0.2737938786498746,False
EA12.txt,ea12,AdminManager.java,adminmanager,False,,showaccessaservlet,0.2737938786498746,False
EA12.txt,ea12,Administrator.java,administrator,True,3.0,showaccessaservlet,0.2737938786498746,True
EA12.txt,ea12,DbAccess.java,dbaccess,False,,showaccessaservlet,0.2737938786498746,False
EA12.txt,ea12,DbAdministrator.java,dbadministrator,True,9.0,showaccessaservlet,0.2737938786498746,True
EA12.txt,ea12,DbConnection.java,dbconnection,False,,showaccessaservlet,0.2737938786498746,False
EA12.txt,ea12,DbException.java,dbexception,False,,showaccessaservlet,0.2737938786498746,False
EA12.txt,ea12,CancelServlet.java,cancelservlet,False,,showaccessaservlet,0.2737938786498746,False
EA12.txt,ea12,EditAdministratorServlet.java,editadministratorservlet,True,7.0,showaccessaservlet,0.2737938786498746,True
EA12.txt,ea12,SearchAdministratorServlet.java,searchadministratorservlet,True,6.0,showaccessaservlet,0.2737938786498746,True
EA13.txt,ea13,Access.java,access,False,,showaccessservlet,0.3636027275331779,False
EA13.txt,ea13,AdminManager.java,adminmanager,False,,showaccessservlet,0.3636027275331779,False
EA13.txt,ea13,Citizen.java,citizen,False,,showaccessservlet,0.3636027275331779,False
EA13.txt,ea13,CitizenManager.java,citizenmanager,True,4.0,showaccessservlet,0.3636027275331779,True
EA13.txt,ea13,DbAccess.java,dbaccess,True,8.0,showaccessservlet,0.3636027275331779,True
EA13.txt,ea13,DbCitizen.java,dbcitizen,False,,showaccessservlet,0.3636027275331779,False
EA13.txt,ea13,DbConnection.java,dbconnection,False,,showaccessservlet,0.3636027275331779,False
EA13.txt,ea13,DbException.java,dbexception,False,,showaccessservlet,0.3636027275331779,False
EA13.txt,ea13,CancelServlet.java,cancelservlet,False,,showaccessservlet,0.3636027275331779,False
EA13.txt,ea13,EditCitizenServlet.java,editcitizenservlet,False,,showaccessservlet,0.3636027275331779,False
EA13.txt,ea13,SearchCitizenServlet.java,searchcitizenservlet,False,,showaccessservlet,0.3636027275331779,False
EA14.txt,ea14,AccessManager.java,accessmanager,False,,showaccessaservlet,0.275690837961545,False
EA14.txt,ea14,Access.java,access,False,,showaccessaservlet,0.275690837961545,False
EA14.txt,ea14,DbAccess.java,dbaccess,False,,showaccessaservlet,0.275690837961545,False
EA14.txt,ea14,DbConnection.java,dbconnection,True,10.0,showaccessaservlet,0.275690837961545,True
EA14.txt,ea14,DbException.java,dbexception,False,,showaccessaservlet,0.275690837961545,False
EA14.txt,ea14,DbEmployee.java,dbemployee,False,,showaccessaservlet,0.275690837961545,False
EA14.txt,ea14,Employee.java,employee,True,2.0,showaccessaservlet,0.275690837961545,True
EA14.txt,ea14,EmployeeManager.java,employeemanager,False,,showaccessaservlet,0.275690837961545,False
EA14.txt,ea14,CancelServlet.java,cancelservlet,False,,showaccessaservlet,0.275690837961545,False
EA14.txt,ea14,EditEmployeeServlet.java,editemployeeservlet,True,8.0,showaccessaservlet,0.275690837961545,True
EA14.txt,ea14,SearchEmployeeServlet.java,searchemployeeservlet,True,6.0,showaccessaservlet,0.275690837961545,True
EA15.txt,ea15,AccessManager.java,accessmanager,False,,adminmanager,0.2499292889850122,False
EA15.txt,ea15,Access.java,access,False,,adminmanager,0.2499292889850122,False
EA15.txt,ea15,DbAccess.java,dbaccess,False,,adminmanager,0.2499292889850122,False
EA15.txt,ea15,DbConnection.java,dbconnection,False,,adminmanager,0.2499292889850122,False
EA15.txt,ea15,DbException.java,dbexception,False,,adminmanager,0.2499292889850122,False
EA15.txt,ea15,DbEmployee.java,dbemployee,False,,adminmanager,0.2499292889850122,False
EA15.txt,ea15,Employee.java,employee,False,,adminmanager,0.2499292889850122,False
EA15.txt,ea15,EmployeeManager.java,employeemanager,True,8.0,adminmanager,0.2499292889850122,True
EA15.txt,ea15,CancelServlet.java,cancelservlet,False,,adminmanager,0.2499292889850122,False
EA15.txt,ea15,EditEmployeeServlet.java,editemployeeservlet,True,10.0,adminmanager,0.2499292889850122,True
EA15.txt,ea15,SearchEmployeeServlet.java,searchemployeeservlet,True,2.0,adminmanager,0.2499292889850122,True
EA16.txt,ea16,Access.java,access,True,1.0,access,0.2515005820423115,True
EA16.txt,ea16,AdminManager.java,adminmanager,True,7.0,access,0.2515005820423115,True
EA16.txt,ea16,Administrator.java,administrator,True,4.0,access,0.2515005820423115,True
EA16.txt,ea16,DbAccess.java,dbaccess,False,,access,0.2515005820423115,False
EA16.txt,ea16,DbAdministrator.java,dbadministrator,True,5.0,access,0.2515005820423115,True
EA16.txt,ea16,DbConnection.java,dbconnection,True,8.0,access,0.2515005820423115,True
EA16.txt,ea16,DbException.java,dbexception,False,,access,0.2515005820423115,False
EA16.txt,ea16,CancelServlet.java,cancelservlet,False,,access,0.2515005820423115,False
EA16.txt,ea16,EditAccessServlet.java,editaccessservlet,False,,access,0.2515005820423115,False
EA16.txt,ea16,EditAdministratorServlet.java,editadministratorservlet,True,6.0,access,0.2515005820423115,True
EA16.txt,ea16,PasswordRecoveryServlet.java,passwordrecoveryservlet,True,9.0,access,0.2515005820423115,True
EA16.txt,ea16,SearchAdministratorServlet.java,searchadministratorservlet,True,3.0,access,0.2515005820423115,True
EA17.txt,ea17,AccessManager.java,accessmanager,True,2.0,access,0.2415736871354311,True
EA17.txt,ea17,Access.java,access,True,1.0,access,0.2415736871354311,True
EA17.txt,ea17,Citizen.java,citizen,True,9.0,access,0.2415736871354311,True
EA17.txt,ea17,CitizenManager.java,citizenmanager,True,8.0,access,0.2415736871354311,True
EA17.txt,ea17,DbAccess.java,dbaccess,False,,access,0.2415736871354311,False
EA17.txt,ea17,DbCitizen.java,dbcitizen,False,,access,0.2415736871354311,False
EA17.txt,ea17,DbConnection.java,dbconnection,True,7.0,access,0.2415736871354311,True
EA17.txt,ea17,DbException.java,dbexception,False,,access,0.2415736871354311,False
EA17.txt,ea17,CancelServlet.java,cancelservlet,False,,access,0.2415736871354311,False
EA17.txt,ea17,EditAccessServlet.java,editaccessservlet,False,,access,0.2415736871354311,False
EA17.txt,ea17,EditCitizenServlet.java,editcitizenservlet,False,,access,0.2415736871354311,False
EA17.txt,ea17,PasswordRecoveryServlet.java,passwordrecoveryservlet,True,4.0,access,0.2415736871354311,True
EA18.txt,ea18,AccessManager.java,accessmanager,True,3.0,access,0.2271054373887087,True
EA18.txt,ea18,Access.java,access,True,1.0,access,0.2271054373887087,True
EA18.txt,ea18,DbAccess.java,dbaccess,False,,access,0.2271054373887087,False
EA18.txt,ea18,DbConnection.java,dbconnection,True,2.0,access,0.2271054373887087,True
EA18.txt,ea18,DbException.java,dbexception,False,,access,0.2271054373887087,False
EA18.txt,ea18,DbEmployee.java,dbemployee,False,,access,0.2271054373887087,False
EA18.txt,ea18,Employee.java,employee,True,6.0,access,0.2271054373887087,True
EA18.txt,ea18,EmployeeManager.java,employeemanager,False,,access,0.2271054373887087,False
EA18.txt,ea18,CancelServlet.java,cancelservlet,False,,access,0.2271054373887087,False
EA18.txt,ea18,EditAccessServlet.java,editaccessservlet,False,,access,0.2271054373887087,False
EA18.txt,ea18,SearchEmployeeServlet.java,searchemployeeservlet,True,4.0,access,0.2271054373887087,True
EA19.txt,ea19,AccessManager.java,accessmanager,True,5.0,passwordrecoveryservlet,0.2859837586366375,True
EA19.txt,ea19,Access.java,access,True,6.0,passwordrecoveryservlet,0.2859837586366375,True
EA19.txt,ea19,IdentityCard.java,identitycard,True,8.0,passwordrecoveryservlet,0.2859837586366375,True
EA19.txt,ea19,IdentityCardManager.java,identitycardmanager,True,2.0,passwordrecoveryservlet,0.2859837586366375,True
EA19.txt,ea19,Citizen.java,citizen,False,,passwordrecoveryservlet,0.2859837586366375,False
EA19.txt,ea19,CitizenManager.java,citizenmanager,True,10.0,passwordrecoveryservlet,0.2859837586366375,True
EA19.txt,ea19,DbAccess.java,dbaccess,False,,passwordrecoveryservlet,0.2859837586366375,False
EA19.txt,ea19,DbIdentityCard.java,dbidentitycard,True,4.0,passwordrecoveryservlet,0.2859837586366375,True
EA19.txt,ea19,DbCitizen.java,dbcitizen,False,,passwordrecoveryservlet,0.2859837586366375,False
EA19.txt,ea19,DbConnection.java,dbconnection,False,,passwordrecoveryservlet,0.2859837586366375,False
EA19.txt,ea19,DbException.java,dbexception,False,,passwordrecoveryservlet,0.2859837586366375,False
EA19.txt,ea19,CancelServlet.java,cancelservlet,False,,passwordrecoveryservlet,0.2859837586366375,False
EA19.txt,ea19,PasswordRecoveryServlet.java,passwordrecoveryservlet,True,1.0,passwordrecoveryservlet,0.2859837586366375,True
EA19.txt,ea19,SearchCitizenServlet.java,searchcitizenservlet,False,,passwordrecoveryservlet,0.2859837586366375,False
EA20.txt,ea20,Access.java,access,True,2.0,administrator,0.2953660326729876,True
EA20.txt,ea20,AdminManager.java,adminmanager,False,,administrator,0.2953660326729876,False
EA20.txt,ea20,Administrator.java,administrator,True,1.0,administrator,0.2953660326729876,True
EA20.txt,ea20,DbAccess.java,dbaccess,False,,administrator,0.2953660326729876,False
EA20.txt,ea20,DbAdministrator.java,dbadministrator,False,,administrator,0.2953660326729876,False
EA20.txt,ea20,DbConnection.java,dbconnection,False,,administrator,0.2953660326729876,False
EA20.txt,ea20,DbException.java,dbexception,False,,administrator,0.2953660326729876,False
EA20.txt,ea20,CancelServlet.java,cancelservlet,False,,administrator,0.2953660326729876,False
EA20.txt,ea20,PasswordRecoveryServlet.java,passwordrecoveryservlet,True,4.0,administrator,0.2953660326729876,True
EA21.txt,ea21,AccessManager.java,accessmanager,True,8.0,employee,0.3177149188044663,True
EA21.txt,ea21,Access.java,access,True,4.0,employee,0.3177149188044663,True
EA21.txt,ea21,IdentityCard.java,identitycard,False,,employee,0.3177149188044663,False
EA21.txt,ea21,IdentityCardManager.java,identitycardmanager,False,,employee,0.3177149188044663,False
EA21.txt,ea21,Citizen.java,citizen,False,,employee,0.3177149188044663,False
EA21.txt,ea21,CitizenManager.java,citizenmanager,True,7.0,employee,0.3177149188044663,True
EA21.txt,ea21,DbAccess.java,dbaccess,False,,employee,0.3177149188044663,False
EA21.txt,ea21,DbIdentityCard.java,dbidentitycard,False,,employee,0.3177149188044663,False
EA21.txt,ea21,DbCitizen.java,dbcitizen,False,,employee,0.3177149188044663,False
EA21.txt,ea21,DbConnection.java,dbconnection,False,,employee,0.3177149188044663,False
EA21.txt,ea21,DbException.java,dbexception,False,,employee,0.3177149188044663,False
EA21.txt,ea21,DbFamilyUnit.java,dbfamilyunit,False,,employee,0.3177149188044663,False
EA21.txt,ea21,FamilyUnit.java,familyunit,False,,employee,0.3177149188044663,False
EA21.txt,ea21,FamilyUnitManager.java,familyunitmanager,False,,employee,0.3177149188044663,False
EA21.txt,ea21,CancelServlet.java,cancelservlet,False,,employee,0.3177149188044663,False
EA21.txt,ea21,RegisterCitizenServlet.java,registercitizenservlet,False,,employee,0.3177149188044663,False
EA21.txt,ea21,SearchCitizenServlet.java,searchcitizenservlet,False,,employee,0.3177149188044663,False
EA22.txt,ea22,AccessManager.java,accessmanager,True,5.0,dbidentitycard,0.2482899105098769,True
EA22.txt,ea22,Access.java,access,True,2.0,dbidentitycard,0.2482899105098769,True
EA22.txt,ea22,IdentityCard.java,identitycard,False,,dbidentitycard,0.2482899105098769,False
EA22.txt,ea22,IdentityCardManager.java,identitycardmanager,True,9.0,dbidentitycard,0.2482899105098769,True
EA22.txt,ea22,Citizen.java,citizen,True,10.0,dbidentitycard,0.2482899105098769,True
EA22.txt,ea22,CitizenManager.java,citizenmanager,True,7.0,dbidentitycard,0.2482899105098769,True
EA22.txt,ea22,DbAccess.java,dbaccess,False,,dbidentitycard,0.2482899105098769,False
EA22.txt,ea22,DbIdentityCard.java,dbidentitycard,True,1.0,dbidentitycard,0.2482899105098769,True
EA22.txt,ea22,DbCitizen.java,dbcitizen,True,8.0,dbidentitycard,0.2482899105098769,True
EA22.txt,ea22,DbConnection.java,dbconnection,True,6.0,dbidentitycard,0.2482899105098769,True
EA22.txt,ea22,DbException.java,dbexception,False,,dbidentitycard,0.2482899105098769,False
EA22.txt,ea22,DbFamilyUnit.java,dbfamilyunit,False,,dbidentitycard,0.2482899105098769,False
EA22.txt,ea22,FamilyUnit.java,familyunit,False,,dbidentitycard,0.2482899105098769,False
EA22.txt,ea22,FamilyUnitManager.java,familyunitmanager,False,,dbidentitycard,0.2482899105098769,False
EA22.txt,ea22,CancelServlet.java,cancelservlet,False,,dbidentitycard,0.2482899105098769,False
EA22.txt,ea22,SearchCitizenServlet.java,searchcitizenservlet,False,,dbidentitycard,0.2482899105098769,False
EA23.txt,ea23,DbConnection.java,dbconnection,True,6.0,dbidentitycard,0.2482899105098769,True
EA23.txt,ea23,DbException.java,dbexception,False,,dbidentitycard,0.2482899105098769,False
EA23.txt,ea23,DbEmployee.java,dbemployee,False,,dbidentitycard,0.2482899105098769,False
EA23.txt,ea23,Employee.java,employee,True,4.0,dbidentitycard,0.2482899105098769,True
EA23.txt,ea23,EmployeeManager.java,employeemanager,False,,dbidentitycard,0.2482899105098769,False
EA23.txt,ea23,SearchEmployeeServlet.java,searchemployeeservlet,False,,dbidentitycard,0.2482899105098769,False
EA24.txt,ea24,IdentityCard.java,identitycard,False,,searchemployeeservlet,0.2535096525759826,False
EA24.txt,ea24,IdentityCardManager.java,identitycardmanager,False,,searchemployeeservlet,0.2535096525759826,False
EA24.txt,ea24,Citizen.java,citizen,False,,searchemployeeservlet,0.2535096525759826,False
EA24.txt,ea24,CitizenManager.java,citizenmanager,False,,searchemployeeservlet,0.2535096525759826,False
EA24.txt,ea24,Municipality.java,municipality,False,,searchemployeeservlet,0.2535096525759826,False
