requirement_id,rank,code_file,score
smos17,3,role,0.7080754456887046
smos17,4,servletloadreport,0.6687708108236227
smos17,5,userlistitem,0.6447394312273678
smos17,6,servletshowuserdetails,0.6035234245560454
smos17,7,delay,0.5942814790981321
smos17,8,servletdeleteuser,0.5727540515516172
smos17,9,servletdeletenote,0.5640601693522806
smos17,10,manageruser,0.5561334914330116
smos18,1,managervotes,0.9785727858543396
smos18,2,address,0.8141950089556476
smos18,3,servletloadreport,0.7971636056900024
smos18,4,servletshowuserdetails,0.7219885929851819
smos18,5,manageruser,0.7164823428586912
smos18,6,userlistitem,0.7048011542212185
smos18,7,servletupdateteaching,0.6620922244935437
smos18,8,servletshowjustifylist,0.6615851256454536
smos18,9,servletdeletenote,0.6389205633532877
smos18,10,managerregister,0.6261114105639094
smos19,1,delay,0.9982275366783142
smos19,2,servletshowuserdetails,0.8273666221289891
smos19,3,servletupdateteaching,0.7831960307615319
smos19,4,address,0.7627258483822913
smos19,5,servletshowjustifylist,0.7315763566101142
smos19,6,servletloadreport,0.7164518444349203
smos19,7,servletshownotedetails,0.709212362206924
smos19,8,servletremovestudentclassroom,0.6293208449662091
smos19,9,userlistitem,0.6114354253660854
smos19,10,votes,0.5985615136861595
smos2,1,servletinsertaddress,0.9999999701976776
smos2,2,servletupdateregister,0.5
smos2,3,servletupdatereport,0.4526522676999148
smos2,4,managervotes,0.4310060296268373
smos2,5,servletshownotedetails,0.3861037070095629
smos2,6,servletlogout,0.37818678361258595
smos2,7,userlistitem,0.36053088307380676
smos2,8,servletdeleteclassroom,0.31779859997939164
smos2,9,classroom,0.31414751775193006
smos2,10,servletshowuserdetails,0.30972001044584896
smos20,1,servletdeleteuser,1.0
smos20,2,servletupdateuser,1.0
smos20,3,address,0.9264523088932037
smos20,4,servletlogout,0.9099068233546403
smos20,5,managerregister,0.8864105927899493
smos20,6,manageruser,0.8646414578402355
smos20,7,servletdeletenote,0.843745576881789
smos20,8,servletloadreport,0.7929011583328247
smos20,9,servletdeleteclassroom,0.7693365032649943
smos20,10,servletshowjustifylist,0.7226804094082755
smos21,1,servletdeletenote,1.0
smos21,2,votes,0.8636484573288141
smos21,3,servletremoveteachingasteacher,0.8232545923538233
smos21,4,servletshowteacherteachingformbyclass,0.8011002526184909
smos21,5,servletupdateteaching,0.780763984056126
smos21,6,servletaddremoveteachingsasaddress,0.75906712892287
smos21,7,servletremovestudentclassroom,0.7531295220681944
smos21,8,servletdeletereport,0.7341297991720955
smos21,9,servletassignstudentclassroom,0.7314560686913368
smos21,10,manageruser,0.6675539112400699
smos22,1,role,1.0
smos22,2,servletshowteacherteachingformbyclass,0.8538424704616016
smos22,3,servletremoveteachingasteacher,0.7506398135393764
smos22,4,servletaddremoveteachingsasaddress,0.7387666148095808
smos22,5,servletshowjustifylist,0.7111924621666023
smos22,6,servletdeletenote,0.6805902977734262
smos22,7,managerclassroom,0.6617790982160038
smos22,8,servletupdateteaching,0.6510691664858994
smos22,9,userlistitem,0.6483857453715023
smos22,10,servletloadreport,0.6154096929838094
smos23,1,managervotes,0.9525371789932251
smos23,2,servletshowteacherteachingformbyclass,0.9018938464583883
smos23,3,servletremovestudentclassroom,0.8512509676454612
smos23,4,servletloadreport,0.7785487771034241
smos23,5,servletupdateteaching,0.7439945045090886
smos23,6,servletshowuserdetails,0.7344237908153821
smos23,7,teaching,0.6883174486312392
smos23,8,managerclassroom,0.6793068465726975
smos23,9,servletupdateregister,0.6768150571214216
smos23,10,role,0.6579644140856055
smos24,1,delay,0.7791938781738281
smos24,2,servletshowuserdetails,0.6352446246616839
smos24,3,servletshownotedetails,0.5927977746770258
smos24,4,role,0.5756854769842413
smos24,5,servletshowjustifylist,0.5493316408508597
smos24,6,managervotes,0.5431951834724421
smos24,7,servletupdateteaching,0.5359727166339097
smos24,8,userlistitem,0.5308469355951961
smos24,9,votes,0.5264453395433946
smos24,10,managerclassroom,0.519821099940247
smos25,1,servletshowteacherteachingformbyclass,0.7921285614868991
smos25,2,servletshowuserdetails,0.7837744951248169
smos25,3,servletloadreport,0.6834005564451218
smos25,4,servletupdateteaching,0.676264733371851
smos25,5,manageruser,0.6722714768114891
smos25,6,servletshownotedetails,0.6507495701894725
smos25,7,servletupdateregister,0.6402688268052595
smos25,8,role,0.6358947810785559
smos25,9,servletdeletenote,0.6320149944973219
smos25,10,servletremovestudentclassroom,0.6038465274625026
smos26,1,servletdeletenote,0.7342830045277456
smos26,2,servletremoveteachingasteacher,0.6708298569239309
smos26,3,managerregister,0.670350841188027
smos26,4,servletupdateteaching,0.6567443035288987
smos26,5,role,0.6362918076174048
smos26,6,teaching,0.6285814919880671
smos26,7,servletaddremoveteachingsasaddress,0.6224768077052956
smos26,8,servletupdateregister,0.6141932848321455
smos26,9,servletremovestudentclassroom,0.612021447240831
smos26,10,servletloadreport,0.6083831398298177
smos27,1,classroom,0.7768830531001693
smos27,2,servletaddremoveteachingsasaddress,0.706960904603572
smos27,3,servletshowuserteachingform,0.6661982333146033
smos27,4,managerregister,0.655956687366757
smos27,5,servletupdateteaching,0.6530659185903588
smos27,6,managerclassroom,0.6478811615701833
smos27,7,userlistitem,0.624406826580685
smos27,8,servletupdateregister,0.6083481668441619
smos27,9,servletdeletereport,0.5968668368837736
smos27,10,servletshowjustifylist,0.5812339517677375
smos28,1,managerclassroom,0.8807533085346222
smos28,2,servletshownotedetails,0.81321435090661
smos28,3,delay,0.7921167314052582
smos28,4,servletshowuserdetails,0.7174873419049919
smos28,5,managerregister,0.7171708661673399
smos28,6,note,0.7065191686832494
smos28,7,role,0.6789816557652939
smos28,8,registerline,0.6717584183057423
smos28,9,servletupdateregister,0.6603276490180816
smos28,10,servletupdateteaching,0.6491333829420128
smos29,1,registerline,0.9730269014835358
smos29,2,teaching,0.9141644549757049
smos29,3,servletupdateregister,0.8972890973091125
smos29,4,servletupdateteaching,0.8612335324287415
smos29,5,managerregister,0.8270449638366699
smos29,6,servletassignstudentclassroom,0.7588952624572378
smos29,7,servletremovestudentclassroom,0.7389338176066532
smos29,8,servletupdatereport,0.7381852938506606
smos29,9,delay,0.682380651302944
smos29,10,servletdeleteclassroom,0.6776159658000941
smos3,1,servletlogout,0.9395309534949912
smos3,2,servletinsertaddress,0.30231390119817814
smos3,3,servletshowteacherteachingformbyclass,0.2584413204280108
smos3,4,votes,0.12137237191200256
smos3,5,servletinsertnewnote,0.08715540170669556
smos3,6,servletshowuserteachingform,0.07027412657923943
smos3,7,managerregister,0.061133965849876404
smos3,8,servletloadreport,0.02900063991546631
smos3,9,servletassignstudentclassroom,0.011107876896858215
smos3,10,registerline,0.0015902519226074219
smos30,1,teaching,0.9247334008163006
smos30,2,servletupdateteaching,0.8972116112709045
smos30,3,servletupdateregister,0.8779416084289551
smos30,4,delay,0.8047811139303549
smos30,5,managerregister,0.8023903667926788
smos30,6,servletupdatereport,0.7772580458495619
smos30,7,servletremovestudentclassroom,0.7341861884410038
smos30,8,registerline,0.6854253467431923
smos30,9,note,0.6498360143212367
smos30,10,role,0.6264152168519486
smos31,1,teaching,0.8951006741763667
smos31,2,servletupdateteaching,0.8907634615898132
smos31,3,servletupdatereport,0.8127248360488417
smos31,4,servletupdateuser,0.7287957956947939
smos31,5,servletremovestudentclassroom,0.7091687481219425
smos31,6,manageruser,0.6794524452566513
smos31,7,servletassignstudentclassroom,0.6716558331025702
smos31,8,servletupdateregister,0.606899693741513
smos31,9,managerregister,0.5937426005836264
smos31,10,managervotes,0.5868546155220489
smos32,1,delay,0.8126886237341269
smos32,2,servletupdateteaching,0.6929695496518462
smos32,3,teaching,0.6781751880554943
smos32,4,servletupdateregister,0.6142583043715484
smos32,5,servletremovestudentclassroom,0.5130279732995234
smos32,6,servletupdatereport,0.5077286067524379
smos32,7,servletupdateuser,0.49203925201080545
smos32,8,managerregister,0.46071645517956716
smos32,9,userlistitem,0.42345605242090156
smos32,10,registerline,0.41488086412538644
smos33,1,servletdeletereport,0.9506267011165619
smos33,2,servletupdateteaching,0.8835910558700562
smos33,3,teaching,0.8597685373032402
smos33,4,servletremovestudentclassroom,0.8274554797004432
smos33,5,servletupdateuser,0.7422660877861635
smos33,6,delay,0.7313816297727926
smos33,7,managerregister,0.6241812621589438
smos33,8,servletupdateregister,0.6170814783713348
smos33,9,note,0.5933719382790614
smos33,10,role,0.572962367463826
smos34,1,servletshowjustifylist,0.9351108074188232
smos34,2,servletshowuserteachingform,0.8382610082626343
smos34,3,managervotes,0.6151699378059382
smos34,4,role,0.6025689183957565
smos34,5,servletaddremoveteachingsasaddress,0.565452292135721
smos34,6,classroom,0.562562431592128
smos34,7,userlistitem,0.5493268788706478
smos34,8,servletdeletereport,0.5392660108587645
smos34,9,servletassignstudentclassroom,0.5270189600306332
smos34,10,managerclassroom,0.5083457753095096
smos35,1,servletshownotedetails,0.7610770691339975
smos35,2,servletupdateteaching,0.6999868141668358
smos35,3,managerclassroom,0.6901216620203176
smos35,4,note,0.660688103273326
smos35,5,role,0.6593430876023758
smos35,6,servletassignstudentclassroom,0.6402176128941357
smos35,7,servletaddremoveteachingsasaddress,0.6396002914223726
smos35,8,classroom,0.6384338693801377
smos35,9,servletlogout,0.634822115602343
smos35,10,servletshowuserdetails,0.6278596333536136
smos36,1,teaching,0.8674864174184322
smos36,2,servletshowuserdetails,0.7161808645293841
smos36,3,servletinsertnewnote,0.7008184647753252
smos36,4,managervotes,0.6970937636620025
smos36,5,userlistitem,0.6970368695038048
smos36,6,servletupdateteaching,0.6463976658730908
smos36,7,servletshownotedetails,0.6147793455197698
smos36,8,servletshowjustifylist,0.591870600881006
smos36,9,delay,0.5747418844478636
smos36,10,managerregister,0.5555031587661455
smos37,1,servletinsertnewnote,1.0
smos37,2,servletshowteacherteachingformbyclass,0.8857633471488953
smos37,3,managervotes,0.8816190805225461
smos37,4,note,0.8735933899879456
smos37,5,servletassignstudentclassroom,0.8543473326934439
smos37,6,role,0.7689491630909632
smos37,7,servletshownotedetails,0.729116718697745
smos37,8,servletupdatereport,0.7062005074308454
smos37,9,teaching,0.7055806575592263
smos37,10,servletdeletenote,0.6970266295718153
smos38,1,servletshowuserdetails,0.8750500399260778
smos38,2,servletshownotedetails,0.7136979693541408
smos38,3,servletshowjustifylist,0.6309675523656861
smos38,4,delay,0.6046437465923338
smos38,5,servletloadreport,0.571823796491805
smos38,6,servletlogout,0.5661171290170209
smos38,7,managerclassroom,0.5451309308442539
smos38,8,managerregister,0.5303845693649004
smos38,9,userlistitem,0.4990578685982697
smos38,10,role,0.48723430010245117
smos39,1,servletshowteacherteachingformbyclass,0.9190424084663391
smos39,2,note,0.8990586996078491
smos39,3,servletshownotedetails,0.8966595232486725
smos39,4,servletshowuserdetails,0.8308675505081613
smos39,5,role,0.770934564006109
smos39,6,servletupdateteaching,0.7144266950147667
smos39,7,managerclassroom,0.6846891158815541
smos39,8,servletshowuserteachingform,0.6832430689415263
smos39,9,servletlogout,0.6642510744951653
smos39,10,servletremovestudentclassroom,0.6072362460252709
smos4,1,servletinsertaddress,0.5746620520478036
smos4,2,userlistitem,0.5560803484695641
smos4,3,servletupdateregister,0.49284093681477026
smos4,4,delay,0.47026856181793497
smos4,5,manageruser,0.45814891066347174
smos4,6,teaching,0.4532560530442695
smos4,7,servletupdateteaching,0.4471280452227958
smos4,8,servletshowteacherteachingformbyclass,0.4018595939554893
smos4,9,managerclassroom,0.37295787781805456
smos4,10,servletloadreport,0.3632416336347494
smos40,1,userlistitem,0.5648021471279351
smos40,2,servletshownotedetails,0.5246471351430292
smos40,3,manageruser,0.4392101308325391
smos40,4,teaching,0.4286199930448036
smos40,5,managerregister,0.4080185880244921
smos40,6,servletshowuserdetails,0.3943102527134416
smos40,7,role,0.38529769154951843
smos40,8,servletdeleteclassroom,0.38485048086705015
smos40,9,servletupdateteaching,0.3840498801684745
smos40,10,delay,0.3632215702312498
smos41,1,note,0.9248127937316895
smos41,2,role,0.7275184811470697
smos41,3,servletshowteacherteachingformbyclass,0.684750205560432
smos41,4,servletremovestudentclassroom,0.6554682414347782
smos41,5,servletdeleteclassroom,0.6244888988262634
smos41,6,servletdeletenote,0.6150233937548597
smos41,7,servletshowuserteachingform,0.6131195229446276
smos41,8,userlistitem,0.5738756429928032
smos41,9,servletupdateteaching,0.5733204044251843
smos41,10,managerclassroom,0.5305792316827244
smos42,1,servletshowuserdetails,0.8095526984469733
smos42,2,managerregister,0.6754891788001791
smos42,3,servletshownotedetails,0.5605728215024347
smos42,4,servletlogout,0.5421585056077497
smos42,5,servletupdateuser,0.522576171991858
smos42,6,delay,0.5129546069877653
smos42,7,servletupdateteaching,0.5078344203381939
smos42,8,servletremovestudentclassroom,0.4832308365159236
smos42,9,servletdeleteuser,0.4664408005064478
smos42,10,servletloadreport,0.46203244314688774
smos43,1,servletshownotedetails,0.8171145985576682
smos43,2,managerregister,0.7557031129832998
smos43,3,servletshowuserdetails,0.7303307941691718
smos43,4,servletremovestudentclassroom,0.7233033339793339
smos43,5,servletupdatereport,0.7221004636571943
smos43,6,servletupdateuser,0.6293994375443788
smos43,7,servletdeletenote,0.6134256399226314
smos43,8,role,0.6017309068925369
smos43,9,servletdeleteclassroom,0.5999725479844813
smos43,10,servletupdateteaching,0.5930485881715222
smos44,1,managerclassroom,0.7333064788576283
smos44,2,classroom,0.7197780566398118
smos44,3,note,0.7090221057681381
smos44,4,servletdeletereport,0.7083909419557951
smos44,5,servletshownotedetails,0.692431610880375
smos44,6,servletremovestudentclassroom,0.6707814134714074
smos44,7,role,0.6645484506375778
smos44,8,servletloadreport,0.6354666559507284
smos44,9,servletshowuserteachingform,0.624251883992606
smos44,10,registerline,0.5989910296232898
smos45,1,servletloadreport,0.8995892328611617
smos45,2,servletaddremoveteachingsasaddress,0.8419380083426601
smos45,3,servletupdatereport,0.7227659453099196
smos45,4,servletremovestudentclassroom,0.6939987339136071
smos45,5,servletdeletereport,0.6806558917127506
smos45,6,servletassignstudentclassroom,0.6755521403866589
smos45,7,userlistitem,0.6549386502157863
smos45,8,delay,0.6466635310428648
smos45,9,role,0.6356874048001755
smos45,10,classroom,0.6184989333203297
smos46,1,servletremovestudentclassroom,0.9171191453933716
smos46,2,servletdeletereport,0.8632827211461477
smos46,3,votes,0.8193566203117371
smos46,4,classroom,0.8132868088050326
smos46,5,servletshowuserteachingform,0.7681155793985106
smos46,6,servletloadreport,0.7407258076063399
smos46,7,servletaddremoveteachingsasaddress,0.6747162457642589
smos46,8,managervotes,0.673824076560728
smos46,9,servletassignstudentclassroom,0.6720288502293408
smos46,10,servletshowjustifylist,0.6663592480926742
smos47,1,servletdeleteclassroom,0.746309602067798
smos47,2,servletdeletereport,0.7368866909585409
smos47,3,votes,0.7089771777391434
smos47,4,servletupdatereport,0.6781643102376346
smos47,5,servletloadreport,0.6510317695728545
smos47,6,userlistitem,0.6482403971597583
smos47,7,managervotes,0.5965876824382457
smos47,8,role,0.5490934192426193
smos47,9,servletassignstudentclassroom,0.5267198937254727
smos47,10,managerclassroom,0.49094600466871113
smos48,1,servletdeletereport,0.7407985932980221
smos48,2,managerregister,0.7384387613471991
smos48,3,servletloadreport,0.7102458400121932
smos48,4,servletupdateuser,0.6815503737084503
smos48,5,servletupdatereport,0.658422775050867
smos48,6,servletdeleteclassroom,0.6543886175586789
smos48,7,servletupdateteaching,0.640561877395443
smos48,8,servletdeletenote,0.6375713298945509
smos48,9,servletremovestudentclassroom,0.6169153250810571
smos48,10,role,0.5967435180432785
smos49,1,servletshowjustifylist,0.6655023717193832
smos49,2,servletassignstudentclassroom,0.6032967077809155
smos49,3,role,0.5964293717629898
smos49,4,servletdeletenote,0.5338030141362506
smos49,5,servletremoveteachingasteacher,0.5216429970168093
smos49,6,servletremovestudentclassroom,0.5136338271257348
smos49,7,userlistitem,0.4990692556749996
smos49,8,teaching,0.4845401475355619
smos49,9,managerclassroom,0.48442067951292456
smos49,10,servletloadreport,0.46383971558112236
smos5,1,delay,0.7310385233281744
smos5,2,userlistitem,0.6970573187719997
smos5,3,managerclassroom,0.6599743145806887
smos5,4,managerregister,0.6499783312316672
smos5,5,servletshowjustifylist,0.6453196760528861
smos5,6,servletloadreport,0.6318211762716207
smos5,7,servletupdateteaching,0.6135120089226679
smos5,8,servletlogout,0.5881784769784467
smos5,9,address,0.5299409277369412
smos5,10,servletupdateuser,0.5211729594445558
smos50,1,managervotes,0.7120706542827551
smos50,2,servletshowjustifylist,0.6793901347427597
smos50,3,role,0.6386342584378708
smos50,4,managerclassroom,0.6093558782335439
smos50,5,servletassignstudentclassroom,0.606217752607423
smos50,6,servletremovestudentclassroom,0.5697920717355676
smos50,7,teaching,0.566961748354196
smos50,8,userlistitem,0.5476580680262264
smos50,9,servletremoveteachingasteacher,0.5343653700255373
smos50,10,servletdeletenote,0.5237811487683612
smos51,1,managervotes,0.7480607732631628
smos51,2,servletshowuserdetails,0.6529150391241125
smos51,3,servletshowjustifylist,0.6481745266227951
smos51,4,servletremovestudentclassroom,0.6335392157847538
smos51,5,managerclassroom,0.6085786932703176
smos51,6,servletremoveteachingasteacher,0.6055668733023623
smos51,7,role,0.6032253443486679
smos51,8,servletassignstudentclassroom,0.5971344666796505
smos51,9,teaching,0.568029863588571
smos51,10,servletdeletenote,0.5617287438878376
smos52,1,userlistitem,0.9355368912220001
smos52,2,servletshownotedetails,0.8365862439128928
smos52,3,servletupdateteaching,0.8037613444942358
smos52,4,servletloadreport,0.7732270956039429
smos52,5,managervotes,0.7609992304791049
smos52,6,servletremovestudentclassroom,0.734459845508539
smos52,7,servletdeletenote,0.6976572247304095
smos52,8,role,0.5675960240022925
smos52,9,servletdeleteclassroom,0.5622094956165771
smos52,10,address,0.5453711931164832
smos53,1,role,0.5058023691885483
smos53,2,servletshownotedetails,0.47705023268198354
smos53,3,userlistitem,0.434119793382043
smos53,4,servletshowjustifylist,0.4015651107705893
smos53,5,managervotes,0.34973666189992164
smos53,6,servletassignstudentclassroom,0.33302887028781203
smos53,7,managerclassroom,0.3301330892382708
smos53,8,servletdeletenote,0.31800296919735105
smos53,9,servletaddremoveteachingsasaddress,0.3033514039320313
smos53,10,teaching,0.291184491151271
smos54,1,registerline,0.9071692700306713
smos54,2,role,0.7557619098614012
smos54,3,servletremovestudentclassroom,0.7242182652766361
smos54,4,servletdeleteclassroom,0.7012308492229457
smos54,5,servletlogout,0.69992995262146
smos54,6,teaching,0.6933841770907161
smos54,7,servletshowteacherteachingformbyclass,0.6888046713739081
smos54,8,address,0.655375782050226
smos54,9,servletupdatereport,0.6346954973028242
smos54,10,managervotes,0.6286970165497283
smos55,1,delay,0.9102645266729696
smos55,2,teaching,0.8418729902562618
smos55,3,registerline,0.8409918478905447
smos55,4,servletremovestudentclassroom,0.7823209371087663
smos55,5,role,0.7707286361645018
smos55,6,servletdeleteclassroom,0.7410280849723905
smos55,7,servletupdateteaching,0.7242584087143482
smos55,8,servletloadreport,0.7153794012131813
smos55,9,userlistitem,0.6405817043560235
smos55,10,servletupdateregister,0.6278859137504424
smos56,1,classroom,0.9027114086509352
smos56,2,servletaddremoveteachingsasaddress,0.8774111449771834
smos56,3,managerclassroom,0.7400378102060475
smos56,4,servletassignstudentclassroom,0.7147476016195372
smos56,5,servletdeletereport,0.7142805663130186
smos56,6,servletremoveteachingasteacher,0.6826136776148735
smos56,7,servletshowuserteachingform,0.6620035957261914
smos56,8,userlistitem,0.6582056404005703
smos56,9,servletdeletenote,0.6384243832949555
smos56,10,note,0.632008134898786
smos57,1,note,0.8276367903434819
smos57,2,servletdeletenote,0.8070065274801039
smos57,3,registerline,0.7128022962977292
smos57,4,servletupdateregister,0.7051825880019988
smos57,5,teaching,0.6581241561635267
smos57,6,managerclassroom,0.6496796721216359
smos57,7,servletupdateteaching,0.6337874518888512
smos57,8,servletaddremoveteachingsasaddress,0.6304382494463125
smos57,9,servletshowteacherteachingformbyclass,0.6271716293852466
smos57,10,servletassignstudentclassroom,0.6159339486272887
smos58,1,servletdeletereport,0.911826825763887
smos58,2,classroom,0.8400819473624831
smos58,3,servletaddremoveteachingsasaddress,0.8337610244804335
smos58,4,servletassignstudentclassroom,0.7762606846409619
smos58,5,servletloadreport,0.7547532839170699
smos58,6,servletdeletenote,0.6649361716631806
smos58,7,note,0.6629299397358155
smos58,8,servletshowuserteachingform,0.624316912660056
smos58,9,managerclassroom,0.6192079597707906
smos58,10,servletremoveteachingasteacher,0.6137611337840019
smos59,1,servletloadreport,0.9124670547834639
smos59,2,servletupdatereport,0.7395112742131178
smos59,3,servletshownotedetails,0.7120051866814966
smos59,4,servletshowuserdetails,0.6212016511433123
smos59,5,servletdeletereport,0.6133882055841343
smos59,6,servletremovestudentclassroom,0.610989610111422
smos59,7,managerclassroom,0.5997642204198307
smos59,8,servletinsertnewnote,0.5957137799456133
smos59,9,servletupdateteaching,0.5927675839877494
smos59,10,servletremoveteachingasteacher,0.592119290580652
smos6,1,manageruser,0.8513263463973999
smos6,2,userlistitem,0.841986636106673
smos6,3,servletdeleteclassroom,0.8330380618572235
smos6,4,servletinsertaddress,0.7676970442414437
smos6,5,servletloadreport,0.7480430155992508
smos6,6,servletassignstudentclassroom,0.669607862830162
smos6,7,servletlogout,0.6455088086028123
smos6,8,managerregister,0.6414543017801875
smos6,9,teaching,0.6060159328717689
smos6,10,managerclassroom,0.6020862278478745
smos60,1,note,0.8655669809066838
smos60,2,registerline,0.8083468259762846
smos60,3,votes,0.7802478554487022
smos60,4,teaching,0.7231268955930006
smos60,5,servletshowuserteachingform,0.6643733193400463
smos60,6,servletupdateregister,0.6621744393318023
smos60,7,classroom,0.6446470956809343
smos60,8,servletupdateteaching,0.6180441562220313
smos60,9,servletdeletereport,0.6143425611040495
smos60,10,servletassignstudentclassroom,0.5758347891256032
smos61,1,note,0.884247136183936
smos61,2,registerline,0.8440483988713346
smos61,3,votes,0.7576543572187218
smos61,4,servletshowuserteachingform,0.7057764937403759
smos61,5,teaching,0.6876477076276075
smos61,6,delay,0.6486342895704611
smos61,7,servletupdateteaching,0.6379066692846337
smos61,8,managerclassroom,0.6302782410379567
smos61,9,servletupdatereport,0.6296153338239728
smos61,10,servletremovestudentclassroom,0.618741074955172
smos62,1,servletupdatereport,0.9984328150749207
smos62,2,servletloadreport,0.8580076021543745
smos62,3,servletshownotedetails,0.7538259633052644
smos62,4,managerclassroom,0.6341261082883992
smos62,5,servletshowuserdetails,0.5933322973493278
smos62,6,servletdeletereport,0.5778311441503422
smos62,7,userlistitem,0.5340271090252869
smos62,8,delay,0.5315780484455137
smos62,9,servletremovestudentclassroom,0.5297125376817651
smos62,10,servletlogout,0.5219912979029107
smos63,1,role,0.7270447496364867
smos63,2,note,0.6474762867240249
smos63,3,servletshownotedetails,0.5519012807764588
smos63,4,registerline,0.540684872034331
smos63,5,servletremovestudentclassroom,0.5260430646417259
smos63,6,servletassignstudentclassroom,0.520861008016747
smos63,7,servletshowuserdetails,0.5127102820409837
smos63,8,teaching,0.494576467154693
smos63,9,servletdeletenote,0.4830296615808979
smos63,10,managerclassroom,0.4659952955339769
smos64,1,servletupdateteaching,0.7172407177875593
smos64,2,servletaddremoveteachingsasaddress,0.6412747979217482
smos64,3,servletshowuserteachingform,0.6202356314145026
smos64,4,servletshowuserdetails,0.6131741935547661
smos64,5,classroom,0.6061135053685169
smos64,6,servletupdateregister,0.5784531592338409
smos64,7,userlistitem,0.5606964946638759
smos64,8,servletshowjustifylist,0.5530554983223029
smos64,9,managerclassroom,0.5469929093118825
smos64,10,servletloadreport,0.5338842479993734
smos65,1,servletshowuserteachingform,0.7383154027780272
smos65,2,managerclassroom,0.7348722517490387
smos65,3,note,0.6946062565528935
smos65,4,servletassignstudentclassroom,0.6680648433285534
smos65,5,servletupdateteaching,0.6543381907044122
smos65,6,classroom,0.6540980160286884
smos65,7,servletshownotedetails,0.6152746867811675
smos65,8,servletdeleteclassroom,0.6112376853324835
smos65,9,role,0.607670921463803
smos65,10,servletaddremoveteachingsasaddress,0.6063666459260021
